Site,DATE,TIME,AUTO ID*
RECCON,5/3/2021,4:01:56,NoID
RECCON,5/3/2021,20:28:35,NoID
RECCON,5/3/2021,20:46:01,NoID
RECCON,5/3/2021,21:59:05,NYCHUM
RECCON,5/3/2021,20:36:36,NYCHUM
RECCON,5/3/2021,21:14:38,NYCHUM
RECCON,5/3/2021,23:50:36,NYCHUM
RECCON,5/3/2021,3:41:37,NYCHUM
RECCON,5/3/2021,5:59:33,NYCHUM
RECCON,5/3/2021,5:52:09,NYCHUM
RECCON,5/4/2021,4:52:59,NYCHUM
RECCON,5/19/2021,22:08:39,NoID
RECCON,5/21/2021,21:29:45,EPTFUS
RECCON,5/23/2021,5:23:36,LASBOR
RECCON,5/26/2021,3:02:44,EPTFUS
RECCON,5/28/2021,21:19:44,EPTFUS
RECCON,5/29/2021,21:01:14,NYCHUM
RECCON,6/1/2021,21:57:19,EPTFUS
RECCON,6/2/2021,21:17:21,EPTFUS
RECCON,6/2/2021,21:40:39,EPTFUS
RECCON,6/2/2021,21:22:40,EPTFUS
RECCON,6/3/2021,21:37:23,EPTFUS
RECCON,6/3/2021,21:34:13,NoID
RECCON,6/4/2021,21:47:50,EPTFUS
RECCON,6/6/2021,21:41:43,EPTFUS
RECCON,6/7/2021,3:25:30,EPTFUS
RECCON,6/7/2021,23:28:18,EPTFUS
RECCON,6/8/2021,5:49:57,NoID
RECCON,6/9/2021,2:48:18,EPTFUS
RECCON,6/9/2021,4:47:18,EPTFUS
RECCON,6/10/2021,21:34:52,EPTFUS
RECCON,6/10/2021,21:38:13,EPTFUS
RECCON,6/10/2021,4:34:43,EPTFUS
RECCON,6/10/2021,5:44:34,NYCHUM
RECCON,6/11/2021,2:53:23,EPTFUS
RECCON,6/13/2021,5:43:15,NYCHUM
RECCON,6/16/2021,22:26:13,EPTFUS
RECCON,6/17/2021,22:11:01,EPTFUS
RECCON,6/17/2021,21:29:17,EPTFUS
RECCON,6/17/2021,20:53:05,NoID
RECCON,6/18/2021,21:44:14,EPTFUS
RECCON,6/19/2021,1:15:42,EPTFUS
RECCON,6/20/2021,21:36:11,EPTFUS
RECCON,6/20/2021,21:50:29,EPTFUS
RECCON,6/21/2021,21:46:31,EPTFUS
RECCON,6/21/2021,1:47:17,EPTFUS
RECCON,6/21/2021,21:31:27,EPTFUS
RECCON,6/21/2021,21:33:30,EPTFUS
RECCON,6/21/2021,21:33:17,NoID
RECCON,6/22/2021,21:23:34,EPTFUS
RECCON,6/23/2021,21:53:07,EPTFUS
RECCON,6/24/2021,21:20:54,EPTFUS
RECCON,6/24/2021,21:16:00,NoID
RECCON,6/24/2021,20:54:58,NoID
RECCON,6/25/2021,21:51:47,EPTFUS
RECCON,6/25/2021,21:41:08,EPTFUS
RECCON,6/25/2021,21:31:44,EPTFUS
RECCON,6/25/2021,23:39:47,NoID
RECCON,6/26/2021,4:09:22,NYCHUM
RECCON,6/26/2021,3:58:38,NYCHUM
RECCON,6/29/2021,21:20:18,EPTFUS
RECCON,6/29/2021,21:40:51,EPTFUS
RECCON,6/29/2021,21:50:11,EPTFUS
RECCON,6/29/2021,21:32:43,EPTFUS
RECCON,6/30/2021,23:15:49,EPTFUS
RECCON,6/30/2021,23:42:37,EPTFUS
RECCON,6/30/2021,0:42:18,EPTFUS
RECCON,6/30/2021,1:24:53,EPTFUS
RECCON,6/30/2021,23:14:27,EPTFUS
RECCON,7/1/2021,21:31:31,EPTFUS
RECCON,7/1/2021,23:20:01,EPTFUS
RECCON,7/1/2021,23:18:09,EPTFUS
RECCON,7/2/2021,0:22:03,EPTFUS
RECCON,7/2/2021,23:55:19,EPTFUS
RECCON,7/2/2021,21:55:22,EPTFUS
RECCON,7/2/2021,22:10:39,EPTFUS
RECCON,7/2/2021,22:00:46,NoID
RECCON,7/2/2021,23:58:10,NoID
RECCON,7/3/2021,21:05:33,EPTFUS
RECCON,7/7/2021,21:48:59,EPTFUS
RECCON,7/7/2021,20:54:55,LASBOR
RECCON,7/8/2021,22:32:22,EPTFUS
RECCON,7/8/2021,5:02:34,EPTFUS
RECCON,7/8/2021,22:07:12,EPTFUS
RECCON,7/8/2021,3:40:55,EPTFUS
RECCON,7/8/2021,5:23:27,EPTFUS
RECCON,7/8/2021,23:17:09,EPTFUS
RECCON,7/9/2021,21:05:14,EPTFUS
RECCON,7/9/2021,2:14:39,EPTFUS
RECCON,7/9/2021,4:49:06,EPTFUS
RECCON,7/10/2021,1:14:00,EPTFUS
RECCON,7/10/2021,2:57:02,EPTFUS
RECCON,7/10/2021,2:56:01,EPTFUS
RECCON,7/10/2021,5:19:12,EPTFUS
RECCON,7/10/2021,5:27:01,EPTFUS
RECCON,7/10/2021,2:39:18,EPTFUS
RECCON,7/10/2021,0:09:31,EPTFUS
RECCON,7/10/2021,2:11:36,EPTFUS
RECCON,7/10/2021,3:04:27,EPTFUS
RECCON,7/27/2021,21:41:36,EPTFUS
RECCON,7/27/2021,21:12:38,EPTFUS
RECCON,7/27/2021,21:17:47,NoID
RECCON,7/28/2021,5:16:01,EPTFUS
RECCON,7/29/2021,22:04:42,EPTFUS
RECCON,7/29/2021,20:58:34,EPTFUS
RECCON,7/30/2021,21:08:36,EPTFUS
RECCON,7/30/2021,5:24:56,EPTFUS
RECCON,7/30/2021,5:35:27,EPTFUS
RECCON,7/30/2021,6:06:29,EPTFUS
RECCON,7/30/2021,21:13:04,EPTFUS
RECCON,7/30/2021,20:56:39,EPTFUS
RECCON,7/31/2021,6:01:06,EPTFUS
RECCON,7/31/2021,21:09:47,EPTFUS
RECCON,7/31/2021,5:31:50,EPTFUS
RECCON,7/31/2021,5:17:35,EPTFUS
RECCON,7/31/2021,21:06:56,EPTFUS
RECCON,8/1/2021,20:33:19,NoID
RECCON,8/3/2021,20:41:56,LASBOR
RECCON,8/4/2021,6:03:28,NoID
RECCON,8/7/2021,4:42:52,EPTFUS
RECCON,8/7/2021,20:44:15,PERSUB
RECCON,8/8/2021,6:03:08,EPTFUS
RECCON,8/8/2021,20:47:28,EPTFUS
RECCON,8/8/2021,20:55:02,EPTFUS
RECCON,8/8/2021,20:58:31,EPTFUS
RECCON,8/8/2021,6:12:09,EPTFUS
RECCON,8/9/2021,20:41:34,EPTFUS
RECCON,8/10/2021,5:51:27,EPTFUS
RECCON,8/11/2021,20:42:07,EPTFUS
RECCON,8/11/2021,20:36:10,EPTFUS
RECCON,8/18/2021,20:25:08,EPTFUS
RECCON,8/18/2021,20:48:08,EPTFUS
RECCON,8/19/2021,20:47:37,EPTFUS
RECCON,8/19/2021,6:05:37,PERSUB
RECCON,9/18/2021,20:00:59,EPTFUS
RECCON,9/23/2021,19:45:31,EPTFUS
RECCON,9/27/2021,19:52:52,EPTFUS
RECCON,9/27/2021,19:47:41,EPTFUS
RECCON,9/27/2021,20:08:20,EPTFUS
RECCON,9/28/2021,20:01:32,EPTFUS
RECCON,9/28/2021,20:20:10,EPTFUS
RECCON,9/28/2021,19:53:52,EPTFUS
RECCON,9/28/2021,20:43:51,EPTFUS
RECCON,9/28/2021,20:09:24,EPTFUS
RECCON,9/28/2021,19:57:41,EPTFUS
RECCON,9/28/2021,19:44:00,EPTFUS
RECCON,9/28/2021,19:54:43,EPTFUS
RECCON,9/28/2021,20:00:33,EPTFUS
RECCON,9/30/2021,19:37:38,EPTFUS
RECCON,10/5/2021,20:46:25,EPTFUS
RECCON,10/6/2021,19:41:16,EPTFUS
RECCON,10/13/2021,19:06:35,EPTFUS
RECCON,10/13/2021,19:09:22,EPTFUS
RECCON,10/13/2021,19:37:32,EPTFUS
RECCON,10/13/2021,19:37:45,EPTFUS
RECCON,10/14/2021,19:09:02,EPTFUS
RECCON,10/14/2021,19:08:08,EPTFUS
RECCON,10/14/2021,19:10:15,EPTFUS
RECCON,10/14/2021,19:05:20,EPTFUS
RECCON,10/14/2021,19:04:00,EPTFUS
RECCON,10/20/2021,19:10:40,EPTFUS
RECCON,10/21/2021,19:11:57,EPTFUS
RECCON,10/22/2021,19:12:33,EPTFUS
RECCON,11/18/2021,17:51:31,EPTFUS
RECCON,11/18/2021,18:28:07,EPTFUS
RECCON,11/18/2021,18:00:17,EPTFUS
RECCON,12/3/2021,18:03:17,EPTFUS
RECWET,1/27/2021,18:15:12,LASCIN
RECWET,2/10/2021,18:49:40,TADBRA
RECWET,2/23/2021,19:54:52,LASNOC
RECWET,2/28/2021,19:17:57,EPTFUS
RECWET,2/28/2021,19:00:37,EPTFUS
RECWET,2/28/2021,19:31:15,LASNOC
RECWET,2/28/2021,19:42:34,LASNOC
RECWET,2/28/2021,19:14:02,NoID
RECWET,2/28/2021,19:53:51,NoID
RECWET,2/28/2021,19:42:09,NoID
RECWET,2/28/2021,19:40:39,NoID
RECWET,2/28/2021,22:43:20,NoID
RECWET,2/28/2021,22:57:05,NoID
RECWET,3/8/2021,19:33:37,NYCHUM
RECWET,3/9/2021,18:43:12,NYCHUM
RECWET,3/10/2021,18:44:07,NoID
RECWET,3/11/2021,18:42:24,EPTFUS
RECWET,3/11/2021,19:01:28,EPTFUS
RECWET,3/11/2021,18:38:02,EPTFUS
RECWET,3/11/2021,20:19:18,LASBOR
RECWET,3/11/2021,19:12:49,LASBOR
RECWET,3/11/2021,20:06:47,NoID
RECWET,3/12/2021,18:44:45,EPTFUS
RECWET,3/24/2021,22:12:44,EPTFUS
RECWET,3/24/2021,22:01:03,LASNOC
RECWET,3/24/2021,22:19:13,LASNOC
RECWET,3/24/2021,19:24:37,NoID
RECWET,3/24/2021,18:51:25,NoID
RECWET,3/24/2021,22:16:44,NoID
RECWET,3/26/2021,18:51:41,EPTFUS
RECWET,3/26/2021,19:35:44,LASBOR
RECWET,3/26/2021,19:49:05,LASBOR
RECWET,3/26/2021,19:41:53,LASBOR
RECWET,3/26/2021,22:45:26,LASCIN
RECWET,3/26/2021,20:16:12,LASNOC
RECWET,3/26/2021,21:15:49,LASNOC
RECWET,3/27/2021,19:10:46,NYCHUM
RECWET,3/30/2021,19:54:32,LASNOC
RECWET,3/30/2021,19:17:07,NoID
RECWET,4/3/2021,19:21:01,NYCHUM
RECWET,4/3/2021,19:08:25,NYCHUM
RECWET,4/4/2021,19:12:40,LASBOR
RECWET,4/4/2021,19:55:56,NoID
RECWET,4/6/2021,20:26:42,NoID
RECWET,4/7/2021,0:27:09,LASBOR
RECWET,4/7/2021,20:24:20,NoID
RECWET,4/7/2021,20:19:04,NoID
RECWET,4/7/2021,20:17:39,NYCHUM
RECWET,4/8/2021,21:53:11,NoID
RECWET,4/9/2021,2:58:52,EPTFUS
RECWET,4/9/2021,1:39:06,LASBOR
RECWET,4/9/2021,0:54:07,LASCIN
RECWET,4/9/2021,2:14:26,NoID
RECWET,4/10/2021,20:00:33,EPTFUS
RECWET,4/10/2021,20:37:01,NoID
RECWET,4/11/2021,21:35:30,LASNOC
RECWET,4/11/2021,20:47:38,NoID
RECWET,4/11/2021,21:00:52,NoID
RECWET,4/11/2021,21:02:45,NYCHUM
RECWET,4/12/2021,21:31:49,LASBOR
RECWET,4/12/2021,22:03:10,LASNOC
RECWET,4/13/2021,20:22:51,NoID
RECWET,4/14/2021,20:31:32,NoID
RECWET,4/15/2021,5:40:52,EPTFUS
RECWET,4/17/2021,20:14:52,LASBOR
RECWET,4/20/2021,21:11:11,EPTFUS
RECWET,4/23/2021,20:46:12,EPTFUS
RECWET,4/23/2021,20:41:21,EPTFUS
RECWET,4/25/2021,20:53:01,EPTFUS
RECWET,4/27/2021,21:10:44,LASNOC
RECWET,4/27/2021,20:18:30,NoID
RECWET,4/28/2021,0:03:41,EPTFUS
RECWET,4/28/2021,5:37:04,LASNOC
RECWET,4/28/2021,20:38:11,LASNOC
RECWET,4/28/2021,20:22:43,NoID
RECWET,4/28/2021,21:16:56,NoID
RECWET,4/28/2021,20:48:12,NYCHUM
RECWET,4/28/2021,20:29:30,NYCHUM
RECWET,4/29/2021,21:03:54,EPTFUS
RECWET,4/29/2021,0:30:08,EPTFUS
RECWET,4/29/2021,4:04:22,LASBOR
RECWET,4/29/2021,0:57:36,LASBOR
RECWET,4/29/2021,4:05:56,NoID
RECWET,4/29/2021,23:52:38,NoID
RECWET,4/29/2021,20:47:31,NYCHUM
RECWET,4/29/2021,20:48:08,NYCHUM
RECWET,4/29/2021,20:51:27,NYCHUM
RECWET,4/30/2021,21:27:17,EPTFUS
RECWET,4/30/2021,21:46:24,NoID
RECWET,5/2/2021,21:24:43,LASNOC
RECWET,5/3/2021,1:59:01,EPTFUS
RECWET,5/3/2021,23:54:43,EPTFUS
RECWET,5/3/2021,23:48:49,EPTFUS
RECWET,5/3/2021,4:28:10,EPTFUS
RECWET,5/3/2021,22:16:47,EPTFUS
RECWET,5/3/2021,21:57:43,LASBOR
RECWET,5/3/2021,3:31:51,NoID
RECWET,5/3/2021,3:03:23,NoID
RECWET,5/3/2021,2:41:34,NoID
RECWET,5/3/2021,20:33:34,NYCHUM
RECWET,5/4/2021,21:18:50,LASBOR
RECWET,5/4/2021,5:34:30,LASBOR
RECWET,5/4/2021,22:00:38,NoID
RECWET,5/4/2021,21:52:22,NoID
RECWET,5/4/2021,20:55:47,NoID
RECWET,5/5/2021,5:40:00,EPTFUS
RECWET,5/5/2021,2:17:49,EPTFUS
RECWET,5/5/2021,0:02:53,NoID
RECWET,5/5/2021,0:13:49,NoID
RECWET,5/5/2021,21:06:02,NYCHUM
RECWET,5/6/2021,20:51:01,LASBOR
RECWET,5/6/2021,20:28:39,NoID
RECWET,5/8/2021,21:28:38,NoID
RECWET,5/9/2021,23:09:36,EPTFUS
RECWET,5/9/2021,21:35:12,LASBOR
RECWET,5/9/2021,21:43:39,LASBOR
RECWET,5/9/2021,23:35:57,NoID
RECWET,5/9/2021,21:06:29,NYCHUM
RECWET,5/9/2021,20:22:40,NYCHUM
RECWET,5/10/2021,0:14:03,EPTFUS
RECWET,5/10/2021,0:04:46,LASNOC
RECWET,5/10/2021,2:50:34,NoID
RECWET,5/10/2021,20:20:49,NYCHUM
RECWET,5/11/2021,20:46:02,NYCHUM
RECWET,5/13/2021,20:39:58,NoID
RECWET,5/14/2021,20:49:47,LASBOR
RECWET,5/15/2021,21:10:23,EPTFUS
RECWET,5/15/2021,21:11:01,EPTFUS
RECWET,5/15/2021,20:41:32,EPTFUS
RECWET,5/16/2021,21:18:18,EPTFUS
RECWET,5/17/2021,21:15:49,EPTFUS
RECWET,5/17/2021,20:56:31,LASBOR
RECWET,5/19/2021,21:28:57,EPTFUS
RECWET,5/19/2021,20:38:32,EPTFUS
RECWET,5/20/2021,22:02:18,EPTFUS
RECWET,5/20/2021,21:31:29,EPTFUS
RECWET,5/21/2021,21:30:33,LASNOC
RECWET,5/21/2021,21:02:03,NYCHUM
RECWET,5/21/2021,21:03:45,NYCHUM
RECWET,5/23/2021,2:19:15,EPTFUS
RECWET,5/23/2021,2:07:50,EPTFUS
RECWET,5/23/2021,1:54:45,EPTFUS
RECWET,5/23/2021,1:35:11,EPTFUS
RECWET,5/23/2021,2:17:28,EPTFUS
RECWET,5/24/2021,21:20:44,EPTFUS
RECWET,5/24/2021,21:14:56,NoID
RECWET,5/25/2021,23:50:41,EPTFUS
RECWET,5/25/2021,23:29:52,LASNOC
RECWET,5/26/2021,23:51:25,EPTFUS
RECWET,5/26/2021,1:52:32,EPTFUS
RECWET,5/26/2021,23:50:21,NoID
RECWET,5/26/2021,5:37:11,NoID
RECWET,5/28/2021,0:33:05,EPTFUS
RECWET,5/28/2021,23:29:25,EPTFUS
RECWET,5/28/2021,21:19:12,NoID
RECWET,5/28/2021,23:02:26,NoID
RECWET,5/29/2021,20:56:07,EPTFUS
RECWET,5/29/2021,5:28:12,LASBOR
RECWET,5/30/2021,21:13:07,EPTFUS
RECWET,5/31/2021,21:56:26,EPTFUS
RECWET,5/31/2021,20:47:15,EPTFUS
RECWET,5/31/2021,21:12:11,NoID
RECWET,6/1/2021,21:01:12,LASBOR
RECWET,6/1/2021,21:11:17,LASBOR
RECWET,6/2/2021,23:18:32,EPTFUS
RECWET,6/2/2021,22:54:35,EPTFUS
RECWET,6/2/2021,22:12:24,LASBOR
RECWET,6/2/2021,5:24:24,LASBOR
RECWET,6/2/2021,22:33:29,LASNOC
RECWET,6/2/2021,21:32:16,NYCHUM
RECWET,6/3/2021,21:43:08,LASBOR
RECWET,6/3/2021,1:05:23,LASNOC
RECWET,6/3/2021,3:07:03,LASNOC
RECWET,6/3/2021,0:45:04,NoID
RECWET,6/3/2021,22:02:19,NYCHUM
RECWET,6/4/2021,3:47:04,EPTFUS
RECWET,6/4/2021,2:29:37,NoID
RECWET,6/6/2021,21:16:08,EPTFUS
RECWET,6/6/2021,21:13:06,NoID
RECWET,6/6/2021,21:17:04,NoID
RECWET,6/6/2021,20:59:50,NoID
RECWET,6/17/2021,21:12:45,NoID
RECWET,6/18/2021,21:17:32,EPTFUS
RECWET,6/18/2021,23:29:52,LASBOR
RECWET,6/19/2021,21:14:20,EPTFUS
RECWET,6/19/2021,0:28:36,LASBOR
RECWET,6/19/2021,22:56:16,LASNOC
RECWET,6/20/2021,21:41:22,LASNOC
RECWET,6/20/2021,0:53:26,NoID
RECWET,6/20/2021,21:47:19,NoID
RECWET,6/21/2021,5:19:43,EPTFUS
RECWET,6/21/2021,20:59:46,LASBOR
RECWET,6/22/2021,21:06:44,EPTFUS
RECWET,6/22/2021,5:28:23,EPTFUS
RECWET,6/22/2021,5:11:41,LASNOC
RECWET,6/23/2021,21:11:07,EPTFUS
RECWET,6/23/2021,21:24:02,LASNOC
RECWET,6/23/2021,21:14:55,LASNOC
RECWET,6/25/2021,23:20:41,LASBOR
RECWET,6/25/2021,22:08:36,NYCHUM
RECWET,6/26/2021,0:30:40,LASBOR
RECWET,6/26/2021,22:09:36,LASBOR
RECWET,6/26/2021,22:07:52,LASBOR
RECWET,6/26/2021,21:54:31,LASBOR
RECWET,6/26/2021,21:50:41,NoID
RECWET,6/27/2021,0:27:15,LASBOR
RECWET,6/28/2021,22:35:20,LASBOR
RECWET,6/28/2021,3:14:22,LASBOR
RECWET,6/28/2021,22:38:12,LASBOR
RECWET,6/28/2021,21:16:36,LASNOC
RECWET,6/29/2021,1:06:12,EPTFUS
RECWET,6/29/2021,22:10:19,LASBOR
RECWET,6/29/2021,22:23:07,LASBOR
RECWET,6/29/2021,21:12:35,LASNOC
RECWET,6/29/2021,21:50:19,NoID
RECWET,6/29/2021,22:06:07,NoID
RECWET,6/29/2021,21:19:17,NoID
RECWET,6/29/2021,0:37:23,NoID
RECWET,6/30/2021,21:17:14,EPTFUS
RECWET,6/30/2021,21:25:06,LASBOR
RECWET,6/30/2021,21:19:46,LASBOR
RECWET,6/30/2021,21:42:13,NoID
RECWET,6/30/2021,21:37:55,NoID
RECWET,6/30/2021,21:11:19,NYCHUM
RECWET,7/1/2021,1:19:37,EPTFUS
RECWET,7/1/2021,21:03:37,LASNOC
RECWET,7/1/2021,2:53:34,NoID
RECWET,7/2/2021,23:00:26,EPTFUS
RECWET,7/2/2021,21:02:34,EPTFUS
RECWET,7/2/2021,21:17:55,LASBOR
RECWET,7/2/2021,2:16:47,NoID
RECWET,7/3/2021,0:28:08,EPTFUS
RECWET,7/3/2021,21:56:53,EPTFUS
RECWET,7/3/2021,21:09:50,EPTFUS
RECWET,7/3/2021,23:02:32,LASBOR
RECWET,7/3/2021,23:05:04,NYCHUM
RECWET,7/14/2021,3:52:39,EPTFUS
RECWET,7/14/2021,21:57:23,EPTFUS
RECWET,7/14/2021,4:59:24,EPTFUS
RECWET,7/15/2021,4:52:23,EPTFUS
RECWET,7/15/2021,21:10:51,EPTFUS
RECWET,7/15/2021,5:31:46,EPTFUS
RECWET,7/15/2021,22:42:19,EPTFUS
RECWET,7/15/2021,22:38:51,EPTFUS
RECWET,7/15/2021,5:27:58,EPTFUS
RECWET,7/16/2021,0:45:23,EPTFUS
RECWET,7/16/2021,4:29:54,EPTFUS
RECWET,7/16/2021,21:24:58,EPTFUS
RECWET,7/16/2021,22:50:36,EPTFUS
RECWET,7/29/2021,21:19:44,EPTFUS
RECWET,7/29/2021,20:43:18,EPTFUS
RECWET,7/29/2021,23:23:50,LASBOR
RECWET,7/30/2021,21:18:40,EPTFUS
RECWET,7/30/2021,0:50:03,EPTFUS
RECWET,7/30/2021,5:55:16,EPTFUS
RECWET,7/30/2021,6:04:08,EPTFUS
RECWET,7/30/2021,21:18:04,NoID
RECWET,7/31/2021,5:52:56,EPTFUS
RECWET,7/31/2021,21:00:08,EPTFUS
RECWET,7/31/2021,21:02:20,EPTFUS
RECWET,7/31/2021,20:54:13,EPTFUS
RECWET,7/31/2021,5:35:47,LASBOR
RECWET,7/31/2021,22:50:43,LASBOR
RECWET,7/31/2021,6:03:05,NoID
RECWET,8/1/2021,5:48:50,EPTFUS
RECWET,8/1/2021,22:10:53,EPTFUS
RECWET,8/1/2021,4:14:33,LASBOR
RECWET,8/1/2021,22:09:52,NoID
RECWET,8/2/2021,21:11:03,NYCHUM
RECWET,8/3/2021,2:45:17,EPTFUS
RECWET,8/3/2021,2:29:04,EPTFUS
RECWET,8/3/2021,21:28:04,NoID
RECWET,8/4/2021,5:54:15,NYCHUM
RECWET,8/5/2021,21:15:11,LASBOR
RECWET,8/6/2021,20:48:08,EPTFUS
RECWET,8/6/2021,21:14:52,EPTFUS
RECWET,8/6/2021,23:26:03,EPTFUS
RECWET,8/6/2021,22:18:58,LASBOR
RECWET,8/6/2021,22:40:26,LASBOR
RECWET,8/6/2021,21:14:27,NoID
RECWET,8/6/2021,20:42:44,NoID
RECWET,8/7/2021,2:14:24,EPTFUS
RECWET,8/8/2021,21:59:58,EPTFUS
RECWET,8/8/2021,6:19:15,LASBOR
RECWET,8/8/2021,21:00:42,LASNOC
RECWET,8/9/2021,21:04:06,EPTFUS
RECWET,8/9/2021,6:14:54,EPTFUS
RECWET,8/9/2021,1:35:42,NoID
RECWET,8/9/2021,21:08:20,NoID
RECWET,8/9/2021,6:04:28,TADBRA
RECWET,8/10/2021,5:56:05,NYCHUM
RECWET,8/11/2021,20:34:22,EPTFUS
RECWET,8/16/2021,20:45:06,EPTFUS
RECWET,8/17/2021,2:12:02,EPTFUS
RECWET,8/17/2021,6:07:00,EPTFUS
RECWET,8/18/2021,6:25:52,NoID
RECWET,8/21/2021,20:38:26,LASBOR
RECWET,8/21/2021,5:50:44,NoID
RECWET,8/23/2021,20:24:23,EPTFUS
RECWET,8/24/2021,6:21:55,LASBOR
RECWET,8/26/2021,22:46:37,EPTFUS
RECWET,8/28/2021,20:29:21,NoID
RECWET,8/28/2021,6:22:48,NYCHUM
RECWET,9/4/2021,20:10:20,NoID
RECWET,9/16/2021,1:01:51,EPTFUS
RECWET,9/25/2021,19:41:33,EPTFUS
RECWET,9/25/2021,19:44:37,EPTFUS
RECWET,9/26/2021,19:50:21,EPTFUS
RECWET,9/27/2021,19:52:04,EPTFUS
RECWET,9/27/2021,19:48:22,EPTFUS
RECWET,9/29/2021,19:27:41,EPTFUS
RECWET,10/2/2021,19:25:11,EPTFUS
RECWET,10/3/2021,23:27:40,EPTFUS
RECWET,10/3/2021,21:12:28,EPTFUS
RECWET,10/3/2021,21:26:41,EPTFUS
RECWET,10/3/2021,20:26:16,EPTFUS
RECWET,10/3/2021,20:34:09,EPTFUS
RECWET,10/3/2021,20:45:16,EPTFUS
RECWET,10/3/2021,21:37:12,EPTFUS
RECWET,10/3/2021,20:34:52,EPTFUS
RECWET,10/3/2021,20:31:43,EPTFUS
RECWET,10/4/2021,21:39:53,EPTFUS
RECWET,10/4/2021,21:39:02,EPTFUS
RECWET,10/10/2021,19:23:36,EPTFUS
RECWET,10/16/2021,19:53:02,NoID
RECWET,10/18/2021,19:04:02,NoID
RECWET,10/21/2021,19:21:14,EPTFUS
RECWET,10/21/2021,19:58:05,LASNOC
RECWET,12/2/2021,18:19:16,TADBRA
RECWET,12/2/2021,18:16:59,TADBRA
RECWET,12/3/2021,17:45:59,LASCIN
RECWET,12/3/2021,18:20:50,LASCIN
RECWET,12/3/2021,17:42:21,LASCIN
RECWET,12/3/2021,17:57:41,LASNOC
WOODCON,2/28/2021,18:54:25,EPTFUS
WOODCON,3/9/2021,18:39:27,NoID
WOODCON,3/9/2021,19:43:27,TADBRA
WOODCON,3/12/2021,18:38:05,EPTFUS
WOODCON,3/12/2021,19:05:41,NYCHUM
WOODCON,3/26/2021,19:01:19,EPTFUS
WOODCON,3/26/2021,18:54:22,EPTFUS
WOODCON,4/19/2021,20:38:58,EPTFUS
WOODCON,5/1/2021,20:34:13,EPTFUS
WOODCON,5/1/2021,20:30:53,NoID
WOODCON,5/1/2021,20:26:12,NYCHUM
WOODCON,5/1/2021,20:31:10,NYCHUM
WOODCON,5/5/2021,23:35:09,EPTFUS
WOODCON,5/6/2021,20:47:26,NYCHUM
WOODCON,5/7/2021,20:39:58,EPTFUS
WOODCON,5/7/2021,2:37:18,LASBOR
WOODCON,5/8/2021,20:57:51,EPTFUS
WOODCON,5/8/2021,20:53:16,EPTFUS
WOODCON,5/8/2021,21:59:51,EPTFUS
WOODCON,5/8/2021,20:49:08,EPTFUS
WOODCON,5/11/2021,20:31:49,EPTFUS
WOODCON,5/15/2021,21:26:18,EPTFUS
WOODCON,5/16/2021,20:46:13,EPTFUS
WOODCON,5/16/2021,20:56:39,EPTFUS
WOODCON,5/16/2021,20:59:26,EPTFUS
WOODCON,5/16/2021,20:54:20,EPTFUS
WOODCON,5/16/2021,20:49:30,EPTFUS
WOODCON,5/16/2021,20:46:45,EPTFUS
WOODCON,5/17/2021,21:09:25,EPTFUS
WOODCON,5/17/2021,20:46:22,EPTFUS
WOODCON,5/17/2021,20:43:29,EPTFUS
WOODCON,5/19/2021,20:36:33,EPTFUS
WOODCON,11/17/2021,18:15:09,EPTFUS
WOODCON,11/17/2021,18:20:10,EPTFUS
WOODCON,11/17/2021,17:53:42,EPTFUS
WOODCON,11/17/2021,17:55:08,EPTFUS
WOODCON,11/17/2021,17:57:16,EPTFUS
WOODCON,11/17/2021,18:22:36,NoID
WOODCON,11/18/2021,17:57:17,EPTFUS
WOODCON,11/18/2021,18:06:07,EPTFUS
WOODCON,11/18/2021,18:27:15,EPTFUS
WOODWET,2/5/2021,19:08:10,EPTFUS
WOODWET,2/28/2021,18:54:25,EPTFUS
WOODWET,3/9/2021,18:39:27,NoID
WOODWET,3/9/2021,18:43:00,NYCHUM
WOODWET,3/9/2021,19:43:27,TADBRA
WOODWET,3/10/2021,19:15:48,NYCHUM
WOODWET,3/14/2021,18:34:12,NYCHUM
WOODWET,4/7/2021,20:28:04,EPTFUS
WOODWET,4/13/2021,20:57:54,EPTFUS
WOODWET,4/13/2021,20:04:13,NYCHUM
WOODWET,4/14/2021,20:25:44,NoID
WOODWET,4/19/2021,20:41:17,EPTFUS
WOODWET,4/30/2021,0:28:27,EPTFUS
WOODWET,10/25/2021,19:08:07,EPTFUS
WOODWET,10/25/2021,19:08:07,EPTFUS
RECCON,12/31/2020,19:48:28,EPTFUS
RECCON,2/28/2021,18:54:54,NoID
RECCON,2/28/2021,18:54:54,NoID
RECCON,3/12/2021,18:44:08,EPTFUS
RECCON,3/24/2021,22:44:52,LASCIN
RECCON,3/26/2021,19:22:16,EPTFUS
RECCON,3/26/2021,18:50:33,EPTFUS
RECCON,4/4/2021,19:17:37,EPTFUS
RECCON,4/5/2021,19:08:26,EPTFUS
RECCON,4/5/2021,19:25:52,EPTFUS
RECCON,4/5/2021,19:30:31,NoID
RECCON,4/7/2021,20:44:09,NoID
RECCON,4/9/2021,1:28:33,LASBOR
RECCON,4/9/2021,2:10:13,LASBOR
RECCON,4/9/2021,1:28:58,LASBOR
RECCON,4/9/2021,3:01:25,LASBOR
